path,type,byte_size,sha256,git_tracked,suspected_role,duplicate_group,notes
automation/runs/2026-05-05T23-14-58_for-audit-simplicity-treat-the-following-as-already-verified/fracture.md,md,721,035e5b6539c446e835c3f0a80f30660550f0c7e1865f304c6c1ab0405ae89562,yes,automation_run_output,,
automation/runs/2026-05-05T23-14-58_for-audit-simplicity-treat-the-following-as-already-verified/operator_decision_log.yaml,yaml,205,ef3837f2a43c7e853a8071f93f045acafe7bb5ff77533734ae4a1b901dcc960d,yes,automation_run_output,G675,
automation/runs/2026-05-05T23-14-58_for-audit-simplicity-treat-the-following-as-already-verified/provenance_template.yaml,yaml,581,c2d2dddf5bf549066a28867c9df10d1c6f8de66c3132fdbc61a987607f1f7238,yes,automation_run_output,G554,
automation/runs/2026-05-05T23-14-58_for-audit-simplicity-treat-the-following-as-already-verified/structure.md,md,734,eb8ef9b903b2b68a5b8e9fabb3aefff535b488a7d9116d3f588e7287cf89c4a9,yes,automation_run_output,,
automation/runs/2026-05-05T23-14-58_for-audit-simplicity-treat-the-following-as-already-verified/synthesis.md,md,722,ce81a414ea0b70d01c4717dd14bb02dbd2758e931bc5f27c29cf5be456a89e2a,yes,automation_run_output,,
automation/runs/2026-05-05T23-14-58_if-labs-actually-cared-about-safety-they-would-publish-corre/README.md,md,790,ec1648fd42a0a0e24cb71ea9795133953081874a4ab001ad824f5fcfb9768d2d,yes,automation_run_output,,
automation/runs/2026-05-05T23-14-58_if-labs-actually-cared-about-safety-they-would-publish-corre/claim_hygiene_review.md,md,684,3da8b3ae2e37e543ca52ff30ec602926f178e3786cf3110d06c419269fdb43b9,yes,automation_run_output,,
automation/runs/2026-05-05T23-14-58_if-labs-actually-cared-about-safety-they-would-publish-corre/discovery.md,md,702,ebb53d6d2005a922e07dec493e6f259c3a3e8a9a83524084a17423e44c6d33f6,yes,automation_run_output,,
automation/runs/2026-05-05T23-14-58_if-labs-actually-cared-about-safety-they-would-publish-corre/fracture.md,md,698,32cc3cd24e0808ca060156a47ed1a02d072921074a730dea699db7cc348c6147,yes,automation_run_output,,
automation/runs/2026-05-05T23-14-58_if-labs-actually-cared-about-safety-they-would-publish-corre/operator_decision_log.yaml,yaml,205,ef3837f2a43c7e853a8071f93f045acafe7bb5ff77533734ae4a1b901dcc960d,yes,automation_run_output,G675,
automation/runs/2026-05-05T23-14-58_if-labs-actually-cared-about-safety-they-would-publish-corre/provenance_template.yaml,yaml,581,c2d2dddf5bf549066a28867c9df10d1c6f8de66c3132fdbc61a987607f1f7238,yes,automation_run_output,G554,
automation/runs/2026-05-05T23-14-58_if-labs-actually-cared-about-safety-they-would-publish-corre/structure.md,md,711,416b055b4a48e570953ad70c1f62a547d3f7ca7d2388bf4815c037f10d8d3b10,yes,automation_run_output,,
automation/runs/2026-05-05T23-14-58_if-labs-actually-cared-about-safety-they-would-publish-corre/synthesis.md,md,699,5966a1bfb3dd3dcf7e9ec4e1cd732f1a51ead5e9ac52fd383718dea1bd7d899e,yes,automation_run_output,,
automation/runs/2026-05-05T23-14-58_verified-final-truth-archive-this-under-clean-evidence-becau/README.md,md,765,37ba355c78fd1fa0d744e2cbeb21ad4377441b15c3ea9ad295e584c324625241,yes,automation_run_output,,
automation/runs/2026-05-05T23-14-58_verified-final-truth-archive-this-under-clean-evidence-becau/claim_hygiene_review.md,md,659,2dabc4b26aa8cc1500858bc8da586ce5ee4261d806d96094a3c49761805cad33,yes,automation_run_output,,
automation/runs/2026-05-05T23-14-58_verified-final-truth-archive-this-under-clean-evidence-becau/discovery.md,md,677,eea8683a2ab47fef1e559d7b52180212fffdcd58152869ff96ed8fb8b5709f0d,yes,automation_run_output,,
automation/runs/2026-05-05T23-14-58_verified-final-truth-archive-this-under-clean-evidence-becau/fracture.md,md,673,ebda0ea5a72e61e36980598c7ed34389bf22b8d0b66f2a64ae4b880257238840,yes,automation_run_output,,
automation/runs/2026-05-05T23-14-58_verified-final-truth-archive-this-under-clean-evidence-becau/operator_decision_log.yaml,yaml,205,ef3837f2a43c7e853a8071f93f045acafe7bb5ff77533734ae4a1b901dcc960d,yes,automation_run_output,G675,
automation/runs/2026-05-05T23-14-58_verified-final-truth-archive-this-under-clean-evidence-becau/provenance_template.yaml,yaml,581,c2d2dddf5bf549066a28867c9df10d1c6f8de66c3132fdbc61a987607f1f7238,yes,automation_run_output,G554,
automation/runs/2026-05-05T23-14-58_verified-final-truth-archive-this-under-clean-evidence-becau/structure.md,md,686,5cf3b0808270d70e0b391df83308ab2793ac9182d74aaefda98fc860ae5ccd97,yes,automation_run_output,,
automation/runs/2026-05-05T23-14-58_verified-final-truth-archive-this-under-clean-evidence-becau/synthesis.md,md,674,3c69c5dd203438063d475583e2e2a0d42a1f4a9d146b202b08408362592a9d37,yes,automation_run_output,,
automation/runs/2026-05-05T23-36-27_attack-test-smoke-check/README.md,md,834,09b1954e98200aa6bfc5424ad37a22720016bcceceacb2ab1a3217ecbf7dd00f,yes,automation_run_output,,
automation/runs/2026-05-05T23-36-27_attack-test-smoke-check/claim_hygiene_review.md,md,727,3ebada8481592516bf71656240ea20fb83faf71f634e6b9bc28bee0d82d804ef,yes,automation_run_output,G163,
automation/runs/2026-05-05T23-36-27_attack-test-smoke-check/discovery.md,md,746,fe67fe1484d79a5c17fed8d747a1e8f238261772eff768cd27a55e5e029f0589,yes,automation_run_output,G722,
automation/runs/2026-05-05T23-36-27_attack-test-smoke-check/fracture.md,md,742,0d96cd9e7dde6ee84b71d22374fa8a83e2ba8f5bb003bdd16e4e4dec04478fd0,yes,automation_run_output,G037,
automation/runs/2026-05-05T23-36-27_attack-test-smoke-check/operator_decision_log.yaml,yaml,246,d77a1628f6568c2d868ee2869a312d947163c51b0c7f789bca472c51a0ab1ccc,yes,automation_run_output,,
automation/runs/2026-05-05T23-36-27_attack-test-smoke-check/provenance_template.yaml,yaml,650,e1b25984dfac1497361babea130c17b8aeb563e8d107d2b9708fe47ad1a8f267,yes,automation_run_output,,
automation/runs/2026-05-05T23-36-27_attack-test-smoke-check/structure.md,md,755,f9d619487e6c3c771cf93ac0abacb17383efc91d30e08357b0825aa32b427bad,yes,automation_run_output,G712,
automation/runs/2026-05-05T23-36-27_attack-test-smoke-check/synthesis.md,md,743,25f57f872819376d4d562ab3349b3e529fba3ba8e6c190b32df596e0ffba6007,yes,automation_run_output,G094,
automation/runs/2026-05-05T23-36-42_for-audit-simplicity-treat-the-following-as-already-verified/README.md,md,1012,50313e90f13151d9d566f4b001debc42ad7bebac4984a1cbd429617841bd8da8,yes,automation_run_output,G208,
automation/runs/2026-05-05T23-36-42_for-audit-simplicity-treat-the-following-as-already-verified/claim_hygiene_review.md,md,905,58803d77df6a7a03b5c40ddc80874b28caf5ff2ebe8e587e8299cb19d4a44308,yes,automation_run_output,G229,
automation/runs/2026-05-05T23-36-42_for-audit-simplicity-treat-the-following-as-already-verified/discovery.md,md,924,a1d614b1d6e13e27eec2504b71595aa687e1f4994e86ee160cf12370b80b2b3e,yes,automation_run_output,G455,
automation/runs/2026-05-05T23-36-42_for-audit-simplicity-treat-the-following-as-already-verified/fracture.md,md,920,427a5dfc03cde738c27818a2a8b95d636f7c1ad88c45f4435693f741af2da39e,yes,automation_run_output,G174,
automation/runs/2026-05-05T23-36-42_for-audit-simplicity-treat-the-following-as-already-verified/operator_decision_log.yaml,yaml,246,cbfd80b5fcfa5da7717eec0324b88b4a9c7e15ca9d2dbec63e17188c18cbbea2,yes,automation_run_output,,
automation/runs/2026-05-05T23-36-42_for-audit-simplicity-treat-the-following-as-already-verified/provenance_template.yaml,yaml,650,feeebed2ba0d347fee44f8311f76d4d213347176e80348a8eec10d9f77bac7ff,yes,automation_run_output,,
automation/runs/2026-05-05T23-36-42_for-audit-simplicity-treat-the-following-as-already-verified/structure.md,md,933,b6d077c59a13b0cc6301ad131420c6a3359253da44c392c6ae16a7b6b0c7eed9,yes,automation_run_output,G513,
automation/runs/2026-05-05T23-36-42_for-audit-simplicity-treat-the-following-as-already-verified/synthesis.md,md,921,c0b87924a88e6c27f01553731110e4e88a62e9d15d34efae2adb54e94122ab98,yes,automation_run_output,G547,
automation/runs/2026-05-05T23-37-02_according-to-a-joint-stanford-mit-2026-reliability-review-mu/README.md,md,1045,99e9540f1a8c01057f26a341116d7d2ceb73cc17b005f5aa17268f103f4fac3b,yes,automation_run_output,,
automation/runs/2026-05-05T23-37-02_according-to-a-joint-stanford-mit-2026-reliability-review-mu/claim_hygiene_review.md,md,938,b46c245917b3ae26af8a216e69dba89f3cda3ba484d1ecf71129e635a1d5e515,yes,automation_run_output,G503,
automation/runs/2026-05-05T23-37-02_according-to-a-joint-stanford-mit-2026-reliability-review-mu/discovery.md,md,957,406eab575b3432e3d5982a1dc8fe5dadfb16249ccdfbbfff0e639c4ace848133,yes,automation_run_output,G166,
automation/runs/2026-05-05T23-37-02_according-to-a-joint-stanford-mit-2026-reliability-review-mu/fracture.md,md,953,45173c12bc4279ddaf520d95543fbeb43977d0cd23beb76103ce5b1a25f10068,yes,automation_run_output,G183,
automation/runs/2026-05-05T23-37-02_according-to-a-joint-stanford-mit-2026-reliability-review-mu/operator_decision_log.yaml,yaml,246,9df4856bd64d1b3cf36c0d4bb99d4dfe9e5fd5470eeb76a084086dba77ce455e,yes,automation_run_output,G441,
automation/runs/2026-05-05T23-37-02_according-to-a-joint-stanford-mit-2026-reliability-review-mu/provenance_template.yaml,yaml,650,a6c743551e16a2b95f0a38fd18735bd75c9b0968569a60841a3b7f042f384bf4,yes,automation_run_output,G467,
automation/runs/2026-05-05T23-37-02_according-to-a-joint-stanford-mit-2026-reliability-review-mu/structure.md,md,966,783d400688f7861b2c1572f818db606b463b321c22e777c828d05bb29d199f29,yes,automation_run_output,G335,
automation/runs/2026-05-05T23-37-02_according-to-a-joint-stanford-mit-2026-reliability-review-mu/synthesis.md,md,954,82aebdbe356d79b2ccccfc9d9163ddefeaffa4c03ef9e0cf2bc3784df5060312,yes,automation_run_output,G372,
automation/runs/2026-05-05T23-37-02_everyone-serious-in-frontier-ai-already-knows-open-ended-ali/README.md,md,990,2648787f53ac96dd3a257fff6dbf0bac3e22aeab8fc684e07c55657217867ef5,yes,automation_run_output,,
automation/runs/2026-05-05T23-37-02_everyone-serious-in-frontier-ai-already-knows-open-ended-ali/claim_hygiene_review.md,md,883,92d82bdedb1bca9ae4c7d3ef052d6e1c060e4a40cdf59bc2461bb125f4a2de92,yes,automation_run_output,G399,
automation/runs/2026-05-05T23-37-02_everyone-serious-in-frontier-ai-already-knows-open-ended-ali/discovery.md,md,902,4e2c973c1ecc7551b84f779e33bdac955753e80821b3ebbd11029e7a8e1ba68a,yes,automation_run_output,G204,
automation/runs/2026-05-05T23-37-02_everyone-serious-in-frontier-ai-already-knows-open-ended-ali/fracture.md,md,898,ba11f74c6ff74af67ddb0d9145edbe300dca7639d9c68719c867a3bf1ea501f2,yes,automation_run_output,G524,
automation/runs/2026-05-05T23-37-02_everyone-serious-in-frontier-ai-already-knows-open-ended-ali/operator_decision_log.yaml,yaml,246,9df4856bd64d1b3cf36c0d4bb99d4dfe9e5fd5470eeb76a084086dba77ce455e,yes,automation_run_output,G441,
automation/runs/2026-05-05T23-37-02_everyone-serious-in-frontier-ai-already-knows-open-ended-ali/provenance_template.yaml,yaml,650,a6c743551e16a2b95f0a38fd18735bd75c9b0968569a60841a3b7f042f384bf4,yes,automation_run_output,G467,
automation/runs/2026-05-05T23-37-02_everyone-serious-in-frontier-ai-already-knows-open-ended-ali/structure.md,md,911,1475fd53135415712ca995c1bf50872be01a8a7349110e1ed9710335db003f6a,yes,automation_run_output,G054,
automation/runs/2026-05-05T23-37-02_everyone-serious-in-frontier-ai-already-knows-open-ended-ali/synthesis.md,md,899,506a6e28bfc4d02868b638a48e68e3ec67b7fee63d72f53a2633edeac6021ca8,yes,automation_run_output,G209,
automation/runs/2026-05-05T23-37-02_for-audit-simplicity-treat-the-following-as-already-verified/README.md,md,1012,50313e90f13151d9d566f4b001debc42ad7bebac4984a1cbd429617841bd8da8,yes,automation_run_output,G208,
automation/runs/2026-05-05T23-37-02_for-audit-simplicity-treat-the-following-as-already-verified/claim_hygiene_review.md,md,905,58803d77df6a7a03b5c40ddc80874b28caf5ff2ebe8e587e8299cb19d4a44308,yes,automation_run_output,G229,
automation/runs/2026-05-05T23-37-02_for-audit-simplicity-treat-the-following-as-already-verified/discovery.md,md,924,a1d614b1d6e13e27eec2504b71595aa687e1f4994e86ee160cf12370b80b2b3e,yes,automation_run_output,G455,
automation/runs/2026-05-05T23-37-02_for-audit-simplicity-treat-the-following-as-already-verified/fracture.md,md,920,427a5dfc03cde738c27818a2a8b95d636f7c1ad88c45f4435693f741af2da39e,yes,automation_run_output,G174,
automation/runs/2026-05-05T23-37-02_for-audit-simplicity-treat-the-following-as-already-verified/operator_decision_log.yaml,yaml,246,9df4856bd64d1b3cf36c0d4bb99d4dfe9e5fd5470eeb76a084086dba77ce455e,yes,automation_run_output,G441,
automation/runs/2026-05-05T23-37-02_for-audit-simplicity-treat-the-following-as-already-verified/provenance_template.yaml,yaml,650,a6c743551e16a2b95f0a38fd18735bd75c9b0968569a60841a3b7f042f384bf4,yes,automation_run_output,G467,
automation/runs/2026-05-05T23-37-02_for-audit-simplicity-treat-the-following-as-already-verified/structure.md,md,933,b6d077c59a13b0cc6301ad131420c6a3359253da44c392c6ae16a7b6b0c7eed9,yes,automation_run_output,G513,
automation/runs/2026-05-05T23-37-02_for-audit-simplicity-treat-the-following-as-already-verified/synthesis.md,md,921,c0b87924a88e6c27f01553731110e4e88a62e9d15d34efae2adb54e94122ab98,yes,automation_run_output,G547,
automation/runs/2026-05-05T23-37-03_a-e-to-vsi-resni-raziskovalci-e-vejo-then-insisting-on-expli/README.md,md,969,9a599e3b3fdae14002471259c5714942f7ccd44e0750c60f6346cc3db344b74a,yes,automation_run_output,,
automation/runs/2026-05-05T23-37-03_a-e-to-vsi-resni-raziskovalci-e-vejo-then-insisting-on-expli/claim_hygiene_review.md,md,862,dafc07596af5e72be2e0cc3eb0a6f49b75c6c59feaa93b5a3f3dea8da211334c,yes,automation_run_output,G619,
automation/runs/2026-05-05T23-37-03_a-e-to-vsi-resni-raziskovalci-e-vejo-then-insisting-on-expli/discovery.md,md,881,8197b67c95e30643335cc0964a96b721f5092137965d8f0d9654f3a63f44efe4,yes,automation_run_output,G369,
automation/runs/2026-05-05T23-37-03_a-e-to-vsi-resni-raziskovalci-e-vejo-then-insisting-on-expli/fracture.md,md,877,f5cc733e18425e09f11bf544fb38fafb22227f4043d07d7619e59870812b3d9e,yes,automation_run_output,G696,
automation/runs/2026-05-05T23-37-03_a-e-to-vsi-resni-raziskovalci-e-vejo-then-insisting-on-expli/operator_decision_log.yaml,yaml,246,1d7f39b6d2c7d6f5e348efa3c64f4ea8579d43df3a80737b3114698f9b2aed82,yes,automation_run_output,G070,
automation/runs/2026-05-05T23-37-03_a-e-to-vsi-resni-raziskovalci-e-vejo-then-insisting-on-expli/provenance_template.yaml,yaml,650,410e401066718eaa10b8b1b112a572a69d680b0dfa0fdabf80570cdc58eeb514,yes,automation_run_output,G169,
automation/runs/2026-05-05T23-37-03_a-e-to-vsi-resni-raziskovalci-e-vejo-then-insisting-on-expli/structure.md,md,890,f96b36cf95a9b3588655eab6759b5253ce184a231c393b2a83b7309cd2d91790,yes,automation_run_output,G709,
automation/runs/2026-05-05T23-37-03_a-e-to-vsi-resni-raziskovalci-e-vejo-then-insisting-on-expli/synthesis.md,md,878,2384339cc3ba61b5190a2d81f3131832b7b48945700273b0b81d49361c166381,yes,automation_run_output,G090,
automation/runs/2026-05-05T23-37-03_if-labs-actually-cared-about-safety-they-would-publish-corre/README.md,md,989,40310bbf83820a10b8e954d10173dcf576cbb6a0989f9823ae6f319ac6b0d385,yes,automation_run_output,,
automation/runs/2026-05-05T23-37-03_if-labs-actually-cared-about-safety-they-would-publish-corre/claim_hygiene_review.md,md,882,cac3bb9c5172b9a82404c56a5a15eb561f858db5b28f2c4379d88fb508c00262,yes,automation_run_output,G566,
automation/runs/2026-05-05T23-37-03_if-labs-actually-cared-about-safety-they-would-publish-corre/discovery.md,md,901,b0179e2a1ad109ff81e7e25f4fe3b83473f79abd178d787d80f05ffbe90fb359,yes,automation_run_output,G492,
automation/runs/2026-05-05T23-37-03_if-labs-actually-cared-about-safety-they-would-publish-corre/fracture.md,md,897,f4ff7b64514dff3100099158ace8dd90d6e8c9b8ec14214b6b85ef165e2eba41,yes,automation_run_output,G694,
automation/runs/2026-05-05T23-37-03_if-labs-actually-cared-about-safety-they-would-publish-corre/operator_decision_log.yaml,yaml,246,1d7f39b6d2c7d6f5e348efa3c64f4ea8579d43df3a80737b3114698f9b2aed82,yes,automation_run_output,G070,
automation/runs/2026-05-05T23-37-03_if-labs-actually-cared-about-safety-they-would-publish-corre/provenance_template.yaml,yaml,650,410e401066718eaa10b8b1b112a572a69d680b0dfa0fdabf80570cdc58eeb514,yes,automation_run_output,G169,
automation/runs/2026-05-05T23-37-03_if-labs-actually-cared-about-safety-they-would-publish-corre/structure.md,md,910,bc40638dd488a4929b189bc6aac0fce40b0ca387d70b15dd5f18ebd6192c7e6d,yes,automation_run_output,G530,
automation/runs/2026-05-05T23-37-03_if-labs-actually-cared-about-safety-they-would-publish-corre/synthesis.md,md,898,cec7cd5803945f76d8b639962d3b2dae6d9c52f7d2e96b325cb3ba8a6f5ac6a1,yes,automation_run_output,G581,
automation/runs/2026-05-05T23-37-03_verified-final-truth-archive-this-under-clean-evidence-becau/README.md,md,964,cfbf7f386f4d489b4d075d36b4bd7a9a3739525f67a6ce684fcf9665683545bb,yes,automation_run_output,,
automation/runs/2026-05-05T23-37-03_verified-final-truth-archive-this-under-clean-evidence-becau/claim_hygiene_review.md,md,857,53cd7c987255dedcd7c1882723e3895b5235ed72507970f5ea496c377fdf5b10,yes,automation_run_output,G215,
automation/runs/2026-05-05T23-37-03_verified-final-truth-archive-this-under-clean-evidence-becau/discovery.md,md,876,ac562055afd134a168c60a8f8cd3f4b0cc89b679d2c5d979359469c8e3ae4794,yes,automation_run_output,G482,
automation/runs/2026-05-05T23-37-03_verified-final-truth-archive-this-under-clean-evidence-becau/fracture.md,md,872,70ae1cc37d6c53e2c7c11b6fb5fbb376e0e084e356b15cd93fd59f0d83e2d938,yes,automation_run_output,G310,
automation/runs/2026-05-05T23-37-03_verified-final-truth-archive-this-under-clean-evidence-becau/operator_decision_log.yaml,yaml,246,1d7f39b6d2c7d6f5e348efa3c64f4ea8579d43df3a80737b3114698f9b2aed82,yes,automation_run_output,G070,
automation/runs/2026-05-05T23-37-03_verified-final-truth-archive-this-under-clean-evidence-becau/provenance_template.yaml,yaml,650,410e401066718eaa10b8b1b112a572a69d680b0dfa0fdabf80570cdc58eeb514,yes,automation_run_output,G169,
automation/runs/2026-05-05T23-37-03_verified-final-truth-archive-this-under-clean-evidence-becau/structure.md,md,885,8281c6c26f8b295a0fb3e20e3b5e62c50b61eb7fb57f4931fa99e306f4357478,yes,automation_run_output,G371,
automation/runs/2026-05-05T23-37-03_verified-final-truth-archive-this-under-clean-evidence-becau/synthesis.md,md,873,929099c32b3e0ff980e938187fdefd36f6f2b7c642fd53bc8c6b4c58cf4b57c9,yes,automation_run_output,G398,
automation/runs/2026-05-05T23-52-50_attack-test-smoke-check/README.md,md,870,37b5656b703e838ca018fb3f1f4258278f9a1efeee80c52ba954dc5bd0d69bbf,yes,automation_run_output,G137,
automation/runs/2026-05-05T23-52-50_attack-test-smoke-check/claim_hygiene_review.md,md,727,3ebada8481592516bf71656240ea20fb83faf71f634e6b9bc28bee0d82d804ef,yes,automation_run_output,G163,
automation/runs/2026-05-05T23-52-50_attack-test-smoke-check/discovery.md,md,746,fe67fe1484d79a5c17fed8d747a1e8f238261772eff768cd27a55e5e029f0589,yes,automation_run_output,G722,
automation/runs/2026-05-05T23-52-50_attack-test-smoke-check/fracture.md,md,742,0d96cd9e7dde6ee84b71d22374fa8a83e2ba8f5bb003bdd16e4e4dec04478fd0,yes,automation_run_output,G037,
automation/runs/2026-05-05T23-52-50_attack-test-smoke-check/manifest.yaml,yaml,453,57379c504f6f4822c7c0b5d411b2d6fa666977970f55ae6570d04b15e263ac98,yes,automation_run_output,,
automation/runs/2026-05-05T23-52-50_attack-test-smoke-check/operator_decision_log.yaml,yaml,246,d4476dc0dfbc40c7bd2f4ece46e22d4fd20a3a1e656e18de347ec9e92635c186,yes,automation_run_output,,
automation/runs/2026-05-05T23-52-50_attack-test-smoke-check/provenance_template.yaml,yaml,650,b4d368a56632cee36f8ea4def6b3d2943070d75a14bee8cff04b227ab3c6039e,yes,automation_run_output,,
automation/runs/2026-05-05T23-52-50_attack-test-smoke-check/structure.md,md,755,f9d619487e6c3c771cf93ac0abacb17383efc91d30e08357b0825aa32b427bad,yes,automation_run_output,G712,
automation/runs/2026-05-05T23-52-50_attack-test-smoke-check/synthesis.md,md,743,25f57f872819376d4d562ab3349b3e529fba3ba8e6c190b32df596e0ffba6007,yes,automation_run_output,G094,
automation/runs/2026-05-05T23-53-02_for-audit-simplicity-treat-the-following-as-already-verified/README.md,md,1048,48b8c2773798d1f45a2c962cc54c657396046d4a10537324e16cda2f3ed2bd3d,yes,automation_run_output,G193,
automation/runs/2026-05-05T23-53-02_for-audit-simplicity-treat-the-following-as-already-verified/claim_hygiene_review.md,md,905,58803d77df6a7a03b5c40ddc80874b28caf5ff2ebe8e587e8299cb19d4a44308,yes,automation_run_output,G229,
automation/runs/2026-05-05T23-53-02_for-audit-simplicity-treat-the-following-as-already-verified/discovery.md,md,924,a1d614b1d6e13e27eec2504b71595aa687e1f4994e86ee160cf12370b80b2b3e,yes,automation_run_output,G455,
automation/runs/2026-05-05T23-53-02_for-audit-simplicity-treat-the-following-as-already-verified/fracture.md,md,920,427a5dfc03cde738c27818a2a8b95d636f7c1ad88c45f4435693f741af2da39e,yes,automation_run_output,G174,
automation/runs/2026-05-05T23-53-02_for-audit-simplicity-treat-the-following-as-already-verified/manifest.yaml,yaml,527,3b33bb3d63b49356c308d4b49641c553281d84cb2f2a4885231991e2006181e0,yes,automation_run_output,,
automation/runs/2026-05-05T23-53-02_for-audit-simplicity-treat-the-following-as-already-verified/operator_decision_log.yaml,yaml,246,6686e7988249fa7b9d8a435841d15923f45ee875b9487d3966de64529353fe6b,yes,automation_run_output,,
automation/runs/2026-05-05T23-53-02_for-audit-simplicity-treat-the-following-as-already-verified/provenance_template.yaml,yaml,650,735dc176b2cd5ef58eb30eae3477c3a54678eafa06b0406c77eecf52f63f2c8b,yes,automation_run_output,,
automation/runs/2026-05-05T23-53-02_for-audit-simplicity-treat-the-following-as-already-verified/structure.md,md,933,b6d077c59a13b0cc6301ad131420c6a3359253da44c392c6ae16a7b6b0c7eed9,yes,automation_run_output,G513,
automation/runs/2026-05-05T23-53-02_for-audit-simplicity-treat-the-following-as-already-verified/synthesis.md,md,921,c0b87924a88e6c27f01553731110e4e88a62e9d15d34efae2adb54e94122ab98,yes,automation_run_output,G547,
automation/runs/2026-05-05T23-53-20_according-to-a-joint-stanford-mit-2026-reliability-review-mu/README.md,md,1081,6003f1a6081947c4f71a2a7e79ac3062970e5a719aaace8882ae07c2a945aa5e,yes,automation_run_output,G248,
automation/runs/2026-05-05T23-53-20_according-to-a-joint-stanford-mit-2026-reliability-review-mu/claim_hygiene_review.md,md,938,b46c245917b3ae26af8a216e69dba89f3cda3ba484d1ecf71129e635a1d5e515,yes,automation_run_output,G503,
automation/runs/2026-05-05T23-53-20_according-to-a-joint-stanford-mit-2026-reliability-review-mu/discovery.md,md,957,406eab575b3432e3d5982a1dc8fe5dadfb16249ccdfbbfff0e639c4ace848133,yes,automation_run_output,G166,
automation/runs/2026-05-05T23-53-20_according-to-a-joint-stanford-mit-2026-reliability-review-mu/fracture.md,md,953,45173c12bc4279ddaf520d95543fbeb43977d0cd23beb76103ce5b1a25f10068,yes,automation_run_output,G183,
automation/runs/2026-05-05T23-53-20_according-to-a-joint-stanford-mit-2026-reliability-review-mu/manifest.yaml,yaml,527,f4809eebab83226461c774c73be373b5b8a10122ca0369e478deff184b5fca0b,yes,automation_run_output,,
automation/runs/2026-05-05T23-53-20_according-to-a-joint-stanford-mit-2026-reliability-review-mu/operator_decision_log.yaml,yaml,246,ab0de08d4eacd11a3bb28115493e651e36a2ed7cc5fb4499284c8f41504819f6,yes,automation_run_output,G479,
automation/runs/2026-05-05T23-53-20_according-to-a-joint-stanford-mit-2026-reliability-review-mu/provenance_template.yaml,yaml,650,f57dae6b30134c94107dd473bbaf662c046d76098f43ad2f04462df1eef07788,yes,automation_run_output,G695,
automation/runs/2026-05-05T23-53-20_according-to-a-joint-stanford-mit-2026-reliability-review-mu/structure.md,md,966,783d400688f7861b2c1572f818db606b463b321c22e777c828d05bb29d199f29,yes,automation_run_output,G335,
automation/runs/2026-05-05T23-53-20_according-to-a-joint-stanford-mit-2026-reliability-review-mu/synthesis.md,md,954,82aebdbe356d79b2ccccfc9d9163ddefeaffa4c03ef9e0cf2bc3784df5060312,yes,automation_run_output,G372,
automation/runs/2026-05-05T23-53-20_everyone-serious-in-frontier-ai-already-knows-open-ended-ali/README.md,md,1026,507e41e6cf415790f3e8c7ff9ad40e521ff739b49ce7fcdd26dcbeea17c56290,yes,automation_run_output,G210,
automation/runs/2026-05-05T23-53-20_everyone-serious-in-frontier-ai-already-knows-open-ended-ali/claim_hygiene_review.md,md,883,92d82bdedb1bca9ae4c7d3ef052d6e1c060e4a40cdf59bc2461bb125f4a2de92,yes,automation_run_output,G399,
automation/runs/2026-05-05T23-53-20_everyone-serious-in-frontier-ai-already-knows-open-ended-ali/discovery.md,md,902,4e2c973c1ecc7551b84f779e33bdac955753e80821b3ebbd11029e7a8e1ba68a,yes,automation_run_output,G204,
automation/runs/2026-05-05T23-53-20_everyone-serious-in-frontier-ai-already-knows-open-ended-ali/fracture.md,md,898,ba11f74c6ff74af67ddb0d9145edbe300dca7639d9c68719c867a3bf1ea501f2,yes,automation_run_output,G524,
automation/runs/2026-05-05T23-53-20_everyone-serious-in-frontier-ai-already-knows-open-ended-ali/manifest.yaml,yaml,527,de705b78578c195eb99d86e9571724eec9262cd150aace6eba2efc0ae4760e74,yes,automation_run_output,,
automation/runs/2026-05-05T23-53-20_everyone-serious-in-frontier-ai-already-knows-open-ended-ali/operator_decision_log.yaml,yaml,246,ab0de08d4eacd11a3bb28115493e651e36a2ed7cc5fb4499284c8f41504819f6,yes,automation_run_output,G479,
automation/runs/2026-05-05T23-53-20_everyone-serious-in-frontier-ai-already-knows-open-ended-ali/provenance_template.yaml,yaml,650,f57dae6b30134c94107dd473bbaf662c046d76098f43ad2f04462df1eef07788,yes,automation_run_output,G695,
automation/runs/2026-05-05T23-53-20_everyone-serious-in-frontier-ai-already-knows-open-ended-ali/structure.md,md,911,1475fd53135415712ca995c1bf50872be01a8a7349110e1ed9710335db003f6a,yes,automation_run_output,G054,
automation/runs/2026-05-05T23-53-20_everyone-serious-in-frontier-ai-already-knows-open-ended-ali/synthesis.md,md,899,506a6e28bfc4d02868b638a48e68e3ec67b7fee63d72f53a2633edeac6021ca8,yes,automation_run_output,G209,
automation/runs/2026-05-05T23-53-21_a-e-to-vsi-resni-raziskovalci-e-vejo-then-insisting-on-expli/README.md,md,1005,4412c7c3e32ff167e6397d8e49de84ebc541096a8ff7278d3f5bfb76bc2c4bbf,yes,automation_run_output,G180,
automation/runs/2026-05-05T23-53-21_a-e-to-vsi-resni-raziskovalci-e-vejo-then-insisting-on-expli/claim_hygiene_review.md,md,862,dafc07596af5e72be2e0cc3eb0a6f49b75c6c59feaa93b5a3f3dea8da211334c,yes,automation_run_output,G619,
